"ELM"	"GOTerm"
"LIG_CaMK_CASK_1"	"GO:0005829"
"LIG_CaMK_CASK_1"	"GO:0030073"
"LIG_CaMK_CASK_1"	"GO:0009898"
"LIG_CaMK_CASK_1"	"GO:0060090"
"LIG_CaMK_CASK_1"	"GO:0007269"
"LIG_CaMK_CASK_1"	"GO:0005634"
"LIG_CaMK_CASK_1"	"GO:0005515"
"LIG_CaMK_CASK_1"	"GO:0032947"
"LIG_CaMK_CASK_1"	"GO:0042802"
"LIG_CaMK_CASK_1"	"GO:0007165"
"LIG_CaMK_CASK_1"	"GO:0045202"
"LIG_CaM_IQ_9"	"GO:0005488"
"LIG_CaM_IQ_9"	"GO:0008151"
"LIG_CaM_IQ_9"	"GO:0008580"
"LIG_CaM_IQ_9"	"GO:0005829"
"LIG_CaM_IQ_9"	"GO:0005622"
"LIG_CaM_IQ_9"	"GO:0003774"
"LIG_CaM_IQ_9"	"GO:0003776"
"LIG_CaM_IQ_9"	"GO:0005515"
"LIG_CaM_IQ_9"	"GO:0007165"
"LIG_CaM_NSCaTE_8"	"GO:0005954"
"LIG_CaM_NSCaTE_8"	"GO:0019722"
"LIG_CaM_NSCaTE_8"	"GO:0005516"
"LIG_CaM_NSCaTE_8"	"GO:0006874"
"LIG_CaM_NSCaTE_8"	"GO:0005829"
"LIG_CaM_NSCaTE_8"	"GO:0005886"
"LIG_CaM_NSCaTE_8"	"GO:0005245"
"LIG_CaM_NSCaTE_8"	"GO:0005891"
"LIG_Clathr_ClatBox_1"	"GO:0030276"
"LIG_Clathr_ClatBox_1"	"GO:0045334"
"LIG_Clathr_ClatBox_1"	"GO:0005856"
"LIG_Clathr_ClatBox_1"	"GO:0005829"
"LIG_Clathr_ClatBox_1"	"GO:0006897"
"LIG_Clathr_ClatBox_1"	"GO:0005794"
"LIG_Clathr_ClatBox_1"	"GO:0005802"
"LIG_Clathr_ClatBox_1"	"GO:0006898"
"LIG_Clathr_ClatBox_2"	"GO:0030276"
"LIG_Clathr_ClatBox_2"	"GO:0045334"
"LIG_Clathr_ClatBox_2"	"GO:0005856"
"LIG_Clathr_ClatBox_2"	"GO:0005829"
"LIG_Clathr_ClatBox_2"	"GO:0006897"
"LIG_Clathr_ClatBox_2"	"GO:0006898"
"LIG_CtBP_PxDLS_1"	"GO:0005829"
"LIG_CtBP_PxDLS_1"	"GO:0016481"
"LIG_CtBP_PxDLS_1"	"GO:0005634"
"LIG_CtBP_PxDLS_1"	"GO:0007584"
"LIG_CtBP_PxDLS_1"	"GO:0017053"
"LIG_CtBP_PxDLS_1"	"GO:0003714"
"LIG_CtBP_PxDLS_1"	"GO:0008134"
"LIG_CtBP_PxDLS_1"	"GO:0030528"
"LIG_CtBP_RRT_2"	"GO:0001227"
"LIG_CtBP_RRT_2"	"GO:0045892"
"LIG_CtBP_RRT_2"	"GO:0005634"
"LIG_CtBP_RRT_2"	"GO:0006357"
"LIG_CtBP_RRT_2"	"GO:0017053"
"LIG_CtBP_RRT_2"	"GO:0001222"
"LIG_DCNL_PONY_1"	"GO:0097602"
"LIG_DCNL_PONY_1"	"GO:0005634"
"LIG_DCNL_PONY_1"	"GO:0042277"
"LIG_DCNL_PONY_1"	"GO:2000436"
"LIG_DCNL_PONY_1"	"GO:0000151"
"LIG_DLG_GKlike_1"	"GO:0097113"
"LIG_DLG_GKlike_1"	"GO:0005829"
"LIG_DLG_GKlike_1"	"GO:0014069"
"LIG_DLG_GKlike_1"	"GO:0005515"
"LIG_DLG_GKlike_1"	"GO:0044877"
"LIG_DLG_GKlike_1"	"GO:0007165"
"LIG_DLG_GKlike_1"	"GO:0045202"
"LIG_DLG_GKlike_1"	"GO:0007268"
"LIG_Dynein_DLC8_1"	"GO:0005868"
"LIG_Dynein_DLC8_1"	"GO:0005829"
"LIG_Dynein_DLC8_1"	"GO:0030286"
"LIG_Dynein_DLC8_1"	"GO:0045503"
"LIG_Dynein_DLC8_1"	"GO:0007018"
"LIG_Dynein_DLC8_1"	"GO:0005515"
"LIG_EABR_CEP55_1"	"GO:0007049"
"LIG_EABR_CEP55_1"	"GO:0051301"
"LIG_EABR_CEP55_1"	"GO:0000910"
"LIG_EABR_CEP55_1"	"GO:0005856"
"LIG_EABR_CEP55_1"	"GO:0005829"
"LIG_EABR_CEP55_1"	"GO:0045171"
"LIG_EABR_CEP55_1"	"GO:0030496"
"LIG_EABR_CEP55_1"	"GO:0005515"
"LIG_EF_ALG2_ABM_1"	"GO:0048306"
"LIG_EF_ALG2_ABM_1"	"GO:0007049"
"LIG_EF_ALG2_ABM_1"	"GO:0098554"
"LIG_EF_ALG2_ABM_1"	"GO:0098562"
"LIG_EF_ALG2_ABM_1"	"GO:0005829"
"LIG_EF_ALG2_ABM_1"	"GO:0000813"
"LIG_EF_ALG2_ABM_1"	"GO:0010009"
"LIG_EF_ALG2_ABM_1"	"GO:0006886"
"LIG_EF_ALG2_ABM_1"	"GO:0005634"
"LIG_EF_ALG2_ABM_1"	"GO:0012501"
"LIG_EF_ALG2_ABM_1"	"GO:0005515"
"LIG_EF_ALG2_ABM_1"	"GO:0051592"
"LIG_EF_ALG2_ABM_1"	"GO:0007165"
"LIG_EF_ALG2_ABM_2"	"GO:0048306"
"LIG_EF_ALG2_ABM_2"	"GO:0007049"
"LIG_EF_ALG2_ABM_2"	"GO:0098554"
"LIG_EF_ALG2_ABM_2"	"GO:0098562"
"LIG_EF_ALG2_ABM_2"	"GO:0005829"
"LIG_EF_ALG2_ABM_2"	"GO:0006886"
"LIG_EF_ALG2_ABM_2"	"GO:0005634"
"LIG_EF_ALG2_ABM_2"	"GO:0012501"
"LIG_EF_ALG2_ABM_2"	"GO:0005515"
"LIG_EF_ALG2_ABM_2"	"GO:0051592"
"LIG_EF_ALG2_ABM_2"	"GO:0007165"
"LIG_EH1_1"	"GO:0016481"
"LIG_EH1_1"	"GO:0005634"
"LIG_EH1_1"	"GO:0003714"
"LIG_EH_1"	"GO:0005488"
"LIG_EH_1"	"GO:0008151"
"LIG_EH_1"	"GO:0005829"
"LIG_EH_1"	"GO:0006897"
"LIG_EH_1"	"GO:0007242"
"LIG_EH_1"	"GO:0005886"
"LIG_EH_1"	"GO:0005515"
"LIG_EH_1"	"GO:0019904"
"LIG_EH_1"	"GO:0006898"
"LIG_EH_1"	"GO:0030100"
"LIG_EH_1"	"GO:0007165"
"LIG_EVH1_1"	"GO:0030041"
"LIG_EVH1_1"	"GO:0005488"
"LIG_EVH1_1"	"GO:0008150"
"LIG_EVH1_1"	"GO:0008580"
"LIG_EVH1_1"	"GO:0005829"
"LIG_EVH1_1"	"GO:0009898"
"LIG_EVH1_1"	"GO:0045758"
"LIG_EVH1_1"	"GO:0005515"
"LIG_EVH1_1"	"GO:0019904"
"LIG_EVH1_1"	"GO:0007165"
"LIG_EVH1_2"	"GO:0005488"
"LIG_EVH1_2"	"GO:0005829"
"LIG_EVH1_2"	"GO:0008066"
"LIG_EVH1_2"	"GO:0009898"
"LIG_EVH1_2"	"GO:0007216"
"LIG_EVH1_2"	"GO:0005515"
"LIG_EVH1_2"	"GO:0019904"
"LIG_EVH1_2"	"GO:0005057"
"LIG_EVH1_2"	"GO:0004871"
"LIG_EVH1_2"	"GO:0007165"
"LIG_EVH1_3"	"GO:0030036"
"LIG_EVH1_3"	"GO:0008580"
"LIG_EVH1_3"	"GO:0005856"
"LIG_EVH1_3"	"GO:0005829"
"LIG_EVH1_3"	"GO:0019904"
"LIG_EVH1_3"	"GO:0007165"
"LIG_FAT_LD_1"	"GO:0005488"
"LIG_FAT_LD_1"	"GO:0007154"
"LIG_FAT_LD_1"	"GO:0008150"
"LIG_FAT_LD_1"	"GO:0005829"
"LIG_FAT_LD_1"	"GO:0005925"
"LIG_FAT_LD_1"	"GO:0005622"
"LIG_FAT_LD_1"	"GO:0005886"
"LIG_FAT_LD_1"	"GO:0005515"
"LIG_FAT_LD_1"	"GO:0007165"
"LIG_FERM_MyoX_1"	"GO:0044295"
"LIG_FERM_MyoX_1"	"GO:0098609"
"LIG_FERM_MyoX_1"	"GO:0005829"
"LIG_FERM_MyoX_1"	"GO:0046847"
"LIG_FERM_MyoX_1"	"GO:0009898"
"LIG_FERM_MyoX_1"	"GO:0005042"
"LIG_FERM_MyoX_1"	"GO:0001764"
"LIG_FERM_MyoX_1"	"GO:0004888"
"LIG_FHA_1"	"GO:0000075"
"LIG_FHA_1"	"GO:0006281"
"LIG_FHA_1"	"GO:0000086"
"LIG_FHA_1"	"GO:0005634"
"LIG_FHA_1"	"GO:0005515"
"LIG_FHA_1"	"GO:0019904"
"LIG_FHA_1"	"GO:0006974"
"LIG_FHA_2"	"GO:0000075"
"LIG_FHA_2"	"GO:0006281"
"LIG_FHA_2"	"GO:0000076"
"LIG_FHA_2"	"GO:0005634"
"LIG_FHA_2"	"GO:0005515"
"LIG_FHA_2"	"GO:0019904"
"LIG_FHA_2"	"GO:0005657"
"LIG_FXI_DFP_1"	"GO:0005576"
"LIG_FXI_DFP_1"	"GO:0031639"
"LIG_FXI_DFP_1"	"GO:0051919"
"LIG_FXI_DFP_1"	"GO:0005515"
"LIG_FXI_DFP_1"	"GO:0007596"
"LIG_FXI_DFP_1"	"GO:0007597"
"LIG_FXI_DFP_1"	"GO:0048037"
"LIG_FZD_DVL_PDZ"	"GO:0032147"
"LIG_FZD_DVL_PDZ"	"GO:0030877"
"LIG_FZD_DVL_PDZ"	"GO:0060823"
"LIG_FZD_DVL_PDZ"	"GO:0005829"
"LIG_FZD_DVL_PDZ"	"GO:2000060"
"LIG_FZD_DVL_PDZ"	"GO:0032947"
"LIG_FZD_DVL_PDZ"	"GO:0019901"
"LIG_FZD_DVL_PDZ"	"GO:0035412"
"LIG_FZD_DVL_PDZ"	"GO:0004871"
"LIG_G3BP_FGDF_1"	"GO:0010494"
"LIG_G3BP_FGDF_1"	"GO:0005829"
"LIG_G3BP_FGDF_1"	"GO:0016579"
"LIG_G3BP_FGDF_1"	"GO:0019904"
"LIG_G3BP_FGDF_1"	"GO:1903608"
"LIG_G3BP_FGDF_1"	"GO:0006417"
"LIG_G3BP_FGDF_1"	"GO:0034063"
"LIG_G3BP_FGDF_1"	"GO:0019079"
"LIG_G3BP_FGDF_1"	"GO:0019034"
"LIG_GBD_Chelix_1"	"GO:0015629"
"LIG_GBD_Chelix_1"	"GO:0030048"
"LIG_GBD_Chelix_1"	"GO:0030041"
"LIG_GBD_Chelix_1"	"GO:0005911"
"LIG_GBD_Chelix_1"	"GO:0005829"
"LIG_GBD_Chelix_1"	"GO:0070062"
"LIG_GBD_Chelix_1"	"GO:2000146"
"LIG_GBD_Chelix_1"	"GO:2000601"
"LIG_GBD_Chelix_1"	"GO:0006461"
"LIG_GBD_Chelix_1"	"GO:0012506"
"LIG_GLEBS_BUB3_1"	"GO:0007049"
"LIG_GLEBS_BUB3_1"	"GO:0051382"
"LIG_GLEBS_BUB3_1"	"GO:0007067"
"LIG_GLEBS_BUB3_1"	"GO:0033597"
"LIG_GLEBS_BUB3_1"	"GO:0007094"
"LIG_GLEBS_BUB3_1"	"GO:0005643"
"LIG_GLEBS_BUB3_1"	"GO:0005634"
"LIG_GLEBS_BUB3_1"	"GO:0005515"
"LIG_GLEBS_BUB3_1"	"GO:0031577"
"LIG_GSK3_LRP6_1"	"GO:0030877"
"LIG_GSK3_LRP6_1"	"GO:0060070"
"LIG_GSK3_LRP6_1"	"GO:0044335"
"LIG_GSK3_LRP6_1"	"GO:0044340"
"LIG_GSK3_LRP6_1"	"GO:0071936"
"LIG_GSK3_LRP6_1"	"GO:0005829"
"LIG_GSK3_LRP6_1"	"GO:0009898"
"LIG_GSK3_LRP6_1"	"GO:0019210"
"LIG_GSK3_LRP6_1"	"GO:0005041"
"LIG_GSK3_LRP6_1"	"GO:0006469"
"LIG_GSK3_LRP6_1"	"GO:0001933"
"LIG_GSK3_LRP6_1"	"GO:0038013"
"LIG_GSK3_LRP6_1"	"GO:0042813"
"LIG_GYF"	"GO:0005829"
"LIG_GYF"	"GO:0004872"
"LIG_GYF"	"GO:0007165"
"LIG_HCF-1_HBM_1"	"GO:0005634"
"LIG_HCF-1_HBM_1"	"GO:0008284"
"LIG_HCF-1_HBM_1"	"GO:0005515"
"LIG_HCF-1_HBM_1"	"GO:0051726"
"LIG_HCF-1_HBM_1"	"GO:0045449"
"LIG_HCF-1_HBM_1"	"GO:0003700"
"LIG_HCF-1_HBM_1"	"GO:0005667"
"LIG_HCF-1_HBM_1"	"GO:0019033"
"LIG_HCF-1_HBM_1"	"GO:0019048"
"LIG_HOMEOBOX"	"GO:0009790"
"LIG_HOMEOBOX"	"GO:0005634"
"LIG_HOMEOBOX"	"GO:0007389"
"LIG_HOMEOBOX"	"GO:0030528"
"LIG_HP1_1"	"GO:0006260"
"LIG_HP1_1"	"GO:0006343"
"LIG_HP1_1"	"GO:0000792"
"LIG_HP1_1"	"GO:0005634"
"LIG_HP1_1"	"GO:0045182"
"LIG_IBAR_NPY_1"	"GO:0098562"
"LIG_IBAR_NPY_1"	"GO:0005829"
"LIG_IBAR_NPY_1"	"GO:0009405"
"LIG_IBAR_NPY_1"	"GO:0005515"
"LIG_IRF7_LxLS_2"	"GO:0002218"
"LIG_IRF7_LxLS_2"	"GO:0032473"
"LIG_IRF7_LxLS_2"	"GO:0005829"
"LIG_IRF7_LxLS_2"	"GO:0051607"
"LIG_IRF7_LxLS_2"	"GO:0010009"
"LIG_IRF7_LxLS_2"	"GO:0005634"
"LIG_IRF7_LxLS_2"	"GO:0032728"
"LIG_IRF7_LxLS_2"	"GO:0033160"
"LIG_IRF7_LxLS_2"	"GO:0001934"
"LIG_IRF7_LxLS_2"	"GO:0032481"
"LIG_IRF7_LxLS_2"	"GO:0005515"
"LIG_IRF7_LxLS_2"	"GO:0042803"
"LIG_IRF7_LxLS_2"	"GO:0019901"
"LIG_IRF7_LxLS_2"	"GO:0032479"
"LIG_IRF7_LxLS_2"	"GO:0039529"
"LIG_IRF7_LxLS_2"	"GO:0004871"
"LIG_IRF7_LxLS_2"	"GO:0007165"
"LIG_IRF7_LxLS_2"	"GO:0008134"
"LIG_IRF7_LxLS_2"	"GO:0035666"
"LIG_IRF7_LxLS_2"	"GO:0060337"
"LIG_IRFs_LxIS_1"	"GO:0002218"
"LIG_IRFs_LxIS_1"	"GO:0071360"
"LIG_IRFs_LxIS_1"	"GO:0061507"
"LIG_IRFs_LxIS_1"	"GO:0098554"
"LIG_IRFs_LxIS_1"	"GO:0032473"
"LIG_IRFs_LxIS_1"	"GO:0005829"
"LIG_IRFs_LxIS_1"	"GO:0042742"
"LIG_IRFs_LxIS_1"	"GO:0051607"
"LIG_IRFs_LxIS_1"	"GO:0010009"
"LIG_IRFs_LxIS_1"	"GO:0005634"
"LIG_IRFs_LxIS_1"	"GO:0032728"
"LIG_IRFs_LxIS_1"	"GO:0033160"
"LIG_IRFs_LxIS_1"	"GO:0001934"
"LIG_IRFs_LxIS_1"	"GO:0032481"
"LIG_IRFs_LxIS_1"	"GO:0005515"
"LIG_IRFs_LxIS_1"	"GO:0042803"
"LIG_IRFs_LxIS_1"	"GO:0019901"
"LIG_IRFs_LxIS_1"	"GO:0032479"
"LIG_IRFs_LxIS_1"	"GO:0032496"
"LIG_IRFs_LxIS_1"	"GO:0039529"
"LIG_IRFs_LxIS_1"	"GO:0004871"
"LIG_IRFs_LxIS_1"	"GO:0007165"
"LIG_IRFs_LxIS_1"	"GO:0008134"
"LIG_IRFs_LxIS_1"	"GO:0035666"
"LIG_IRFs_LxIS_1"	"GO:0060337"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0007596"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0033627"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0030054"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0009986"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0005125"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0009897"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0005576"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0031012"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0050840"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0005615"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0005925"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0033622"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0070442"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0005178"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0007229"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0046872"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0033628"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0033623"
"LIG_Integrin_KxxGD_FGGC_5"	"GO:0044423"
"LIG_Integrin_RGDSP_6"	"GO:0033627"
"LIG_Integrin_RGDSP_6"	"GO:0009986"
"LIG_Integrin_RGDSP_6"	"GO:0009897"
"LIG_Integrin_RGDSP_6"	"GO:0005576"
"LIG_Integrin_RGDSP_6"	"GO:0031012"
"LIG_Integrin_RGDSP_6"	"GO:0050840"
"LIG_Integrin_RGDSP_6"	"GO:0005615"
"LIG_Integrin_RGDSP_6"	"GO:0001968"
"LIG_Integrin_RGDSP_6"	"GO:0033622"
"LIG_Integrin_RGDSP_6"	"GO:0034674"
"LIG_Integrin_RGDSP_6"	"GO:0034678"
"LIG_Integrin_RGDSP_6"	"GO:0070442"
"LIG_Integrin_RGDSP_6"	"GO:0034683"
"LIG_Integrin_RGDSP_6"	"GO:0034684"
"LIG_Integrin_RGDSP_6"	"GO:0034685"
"LIG_Integrin_RGDSP_6"	"GO:0034686"
"LIG_Integrin_RGDSP_6"	"GO:0005178"
"LIG_Integrin_RGDSP_6"	"GO:0007229"
"LIG_Integrin_RGDSP_6"	"GO:0046872"
"LIG_Integrin_RGDSP_6"	"GO:0033628"
"LIG_Integrin_RGDSP_6"	"GO:0008360"
"LIG_Integrin_RGDSP_6"	"GO:0033623"
"LIG_Integrin_RGDSP_6"	"GO:0046718"
"LIG_Integrin_RGDSP_6"	"GO:0044423"
"LIG_Integrin_RGDSP_6"	"GO:0001618"
"LIG_Integrin_RGDW_4"	"GO:0033627"
"LIG_Integrin_RGDW_4"	"GO:0030054"
"LIG_Integrin_RGDW_4"	"GO:0009986"
"LIG_Integrin_RGDW_4"	"GO:0005125"
"LIG_Integrin_RGDW_4"	"GO:0035635"
"LIG_Integrin_RGDW_4"	"GO:0009897"
"LIG_Integrin_RGDW_4"	"GO:0005576"
"LIG_Integrin_RGDW_4"	"GO:0031012"
"LIG_Integrin_RGDW_4"	"GO:0050840"
"LIG_Integrin_RGDW_4"	"GO:0005615"
"LIG_Integrin_RGDW_4"	"GO:0005925"
"LIG_Integrin_RGDW_4"	"GO:0033622"
"LIG_Integrin_RGDW_4"	"GO:0070442"
"LIG_Integrin_RGDW_4"	"GO:0034683"
"LIG_Integrin_RGDW_4"	"GO:0005178"
"LIG_Integrin_RGDW_4"	"GO:0007229"
"LIG_Integrin_RGDW_4"	"GO:0046872"
"LIG_Integrin_RGDW_4"	"GO:0033628"
"LIG_Integrin_RGDW_4"	"GO:0033623"
"LIG_Integrin_RGDW_4"	"GO:0046718"
"LIG_Integrin_RGDW_4"	"GO:0044423"
"LIG_Integrin_RGD_1"	"GO:0007155"
"LIG_Integrin_RGD_1"	"GO:0005194"
"LIG_Integrin_RGD_1"	"GO:0005576"
"LIG_Integrin_RGD_1"	"GO:0008305"
"LIG_Integrin_RGD_1"	"GO:0005178"
"LIG_Integrin_RGD_TGFB_3"	"GO:0071099"
"LIG_Integrin_RGD_TGFB_3"	"GO:0071100"
"LIG_Integrin_RGD_TGFB_3"	"GO:0033627"
"LIG_Integrin_RGD_TGFB_3"	"GO:0030054"
"LIG_Integrin_RGD_TGFB_3"	"GO:0009986"
"LIG_Integrin_RGD_TGFB_3"	"GO:0005125"
"LIG_Integrin_RGD_TGFB_3"	"GO:0035635"
"LIG_Integrin_RGD_TGFB_3"	"GO:0009897"
"LIG_Integrin_RGD_TGFB_3"	"GO:0005576"
"LIG_Integrin_RGD_TGFB_3"	"GO:0031012"
"LIG_Integrin_RGD_TGFB_3"	"GO:0050840"
"LIG_Integrin_RGD_TGFB_3"	"GO:0005615"
"LIG_Integrin_RGD_TGFB_3"	"GO:0005925"
"LIG_Integrin_RGD_TGFB_3"	"GO:0033622"
"LIG_Integrin_RGD_TGFB_3"	"GO:0005178"
"LIG_Integrin_RGD_TGFB_3"	"GO:0007229"
"LIG_Integrin_RGD_TGFB_3"	"GO:0046872"
"LIG_Integrin_RGD_TGFB_3"	"GO:0033628"
"LIG_Integrin_RGD_TGFB_3"	"GO:0033623"
"LIG_Integrin_RGD_TGFB_3"	"GO:0046718"
"LIG_Integrin_RGD_TGFB_3"	"GO:0044423"
"LIG_Integrin_RGD_TGFB_3"	"GO:0001618"
"LIG_Integrin_collagen_1"	"GO:0007155"
"LIG_Integrin_collagen_1"	"GO:0033627"
"LIG_Integrin_collagen_1"	"GO:0005194"
"LIG_Integrin_collagen_1"	"GO:0009986"
"LIG_Integrin_collagen_1"	"GO:0038065"
"LIG_Integrin_collagen_1"	"GO:0009897"
"LIG_Integrin_collagen_1"	"GO:0005576"
"LIG_Integrin_collagen_1"	"GO:0031012"
"LIG_Integrin_collagen_1"	"GO:0030198"
"LIG_Integrin_collagen_1"	"GO:0005615"
"LIG_Integrin_collagen_1"	"GO:0008305"
"LIG_Integrin_collagen_1"	"GO:0033622"
"LIG_Integrin_collagen_1"	"GO:0034680"
"LIG_Integrin_collagen_1"	"GO:0034681"
"LIG_Integrin_collagen_1"	"GO:0034665"
"LIG_Integrin_collagen_1"	"GO:0034666"
"LIG_Integrin_collagen_1"	"GO:0005178"
"LIG_Integrin_collagen_1"	"GO:0007229"
"LIG_Integrin_collagen_1"	"GO:0033628"
"LIG_Integrin_collagen_1"	"GO:0033623"
"LIG_Integrin_isoDGR_2"	"GO:0007155"
"LIG_Integrin_isoDGR_2"	"GO:0005576"
"LIG_Integrin_isoDGR_2"	"GO:0050840"
"LIG_Integrin_isoDGR_2"	"GO:0005178"
"LIG_Integrin_isoDGR_2"	"GO:0005515"
"LIG_Integrin_isoDGR_2"	"GO:0048019"
"LIG_Integrin_isoDGR_2"	"GO:0005102"
"LIG_KEPE_1"	"GO:0005634"
"LIG_KEPE_1"	"GO:0033233"
"LIG_KEPE_2"	"GO:0005634"
"LIG_KEPE_2"	"GO:0033233"
"LIG_KEPE_3"	"GO:0005634"
"LIG_KEPE_3"	"GO:0033233"
"LIG_KLC1_WD_1"	"GO:0005856"
"LIG_KLC1_WD_1"	"GO:0005829"
"LIG_KLC1_WD_1"	"GO:0075519"
"LIG_KLC1_WD_1"	"GO:0072383"
"LIG_KLC1_WD_1"	"GO:0098840"
"LIG_KLC1_WD_1"	"GO:0099517"
"LIG_KLC1_WD_1"	"GO:0030911"
"LIG_KLC1_Yacidic_2"	"GO:0072321"
"LIG_KLC1_Yacidic_2"	"GO:0005829"
"LIG_KLC1_Yacidic_2"	"GO:0019894"
"LIG_KLC1_Yacidic_2"	"GO:0005515"
"LIG_KLC1_Yacidic_2"	"GO:0016192"
"LIG_LEDGF_IBM_1"	"GO:0006915"
"LIG_LEDGF_IBM_1"	"GO:0000785"
"LIG_LEDGF_IBM_1"	"GO:0003682"
"LIG_LEDGF_IBM_1"	"GO:0006325"
"LIG_LEDGF_IBM_1"	"GO:0071339"
"LIG_LEDGF_IBM_1"	"GO:0005634"
"LIG_LEDGF_IBM_1"	"GO:0045893"
"LIG_LEDGF_IBM_1"	"GO:0005515"
"LIG_LEDGF_IBM_1"	"GO:0003713"
"LIG_LEDGF_IBM_1"	"GO:0044826"
"LIG_LIR_Apic_2"	"GO:0000045"
"LIG_LIR_Apic_2"	"GO:0006914"
"LIG_LIR_Apic_2"	"GO:0098560"
"LIG_LIR_Apic_2"	"GO:0005829"
"LIG_LIR_Apic_2"	"GO:0005515"
"LIG_LIR_Gen_1"	"GO:0000045"
"LIG_LIR_Gen_1"	"GO:0006914"
"LIG_LIR_Gen_1"	"GO:0098560"
"LIG_LIR_Gen_1"	"GO:0005829"
"LIG_LIR_Gen_1"	"GO:0005515"
"LIG_LIR_LC3C_4"	"GO:0000045"
"LIG_LIR_LC3C_4"	"GO:0006914"
"LIG_LIR_LC3C_4"	"GO:0098560"
"LIG_LIR_LC3C_4"	"GO:0005829"
"LIG_LIR_LC3C_4"	"GO:0005515"
"LIG_LIR_Nem_3"	"GO:0000045"
"LIG_LIR_Nem_3"	"GO:0006914"
"LIG_LIR_Nem_3"	"GO:0098560"
"LIG_LIR_Nem_3"	"GO:0005829"
"LIG_LIR_Nem_3"	"GO:0005515"
"LIG_LRP6_Inhibitor_1"	"GO:0005576"
"LIG_LRP6_Inhibitor_1"	"GO:1900116"
"LIG_LRP6_Inhibitor_1"	"GO:0060323"
"LIG_LRP6_Inhibitor_1"	"GO:0050750"
"LIG_LRP6_Inhibitor_1"	"GO:0030514"
"LIG_LRP6_Inhibitor_1"	"GO:0090090"
"LIG_LRP6_Inhibitor_1"	"GO:0030279"
"LIG_LRP6_Inhibitor_1"	"GO:0048642"
"LIG_LRP6_Inhibitor_1"	"GO:0005515"
"LIG_LRP6_Inhibitor_1"	"GO:0048019"
"LIG_LRP6_Inhibitor_1"	"GO:0004871"
"LIG_LSD1_SNAG_1"	"GO:0031018"
"LIG_LSD1_SNAG_1"	"GO:0001837"
"LIG_LSD1_SNAG_1"	"GO:0042472"
"LIG_LSD1_SNAG_1"	"GO:0045814"
"LIG_LSD1_SNAG_1"	"GO:0051572"
"LIG_LSD1_SNAG_1"	"GO:0051573"
"LIG_LSD1_SNAG_1"	"GO:0005634"
