"ELM"	"GOTerm"
"LIG_LSD1_SNAG_1"	"GO:0005515"
"LIG_LSD1_SNAG_1"	"GO:0045646"
"LIG_LSD1_SNAG_1"	"GO:0006357"
"LIG_LSD1_SNAG_1"	"GO:0017053"
"LIG_LSD1_SNAG_1"	"GO:0060290"
"LIG_LYPXL_L_2"	"GO:0005829"
"LIG_LYPXL_L_2"	"GO:0000813"
"LIG_LYPXL_L_2"	"GO:0000815"
"LIG_LYPXL_L_2"	"GO:0030430"
"LIG_LYPXL_L_2"	"GO:0042025"
"LIG_LYPXL_L_2"	"GO:0020002"
"LIG_LYPXL_L_2"	"GO:0044419"
"LIG_LYPXL_L_2"	"GO:0019054"
"LIG_LYPXL_L_2"	"GO:0046755"
"LIG_LYPXL_L_2"	"GO:0005515"
"LIG_LYPXL_L_2"	"GO:0019037"
"LIG_LYPXL_L_2"	"GO:0039702"
"LIG_LYPXL_L_2"	"GO:0019058"
"LIG_LYPXL_L_2"	"GO:0016032"
"LIG_LYPXL_L_2"	"GO:0044423"
"LIG_LYPXL_SIV_4"	"GO:0030430"
"LIG_LYPXL_SIV_4"	"GO:0042025"
"LIG_LYPXL_SIV_4"	"GO:0020002"
"LIG_LYPXL_SIV_4"	"GO:0046755"
"LIG_LYPXL_SIV_4"	"GO:0005515"
"LIG_LYPXL_SIV_4"	"GO:0039702"
"LIG_LYPXL_SIV_4"	"GO:0019058"
"LIG_LYPXL_SIV_4"	"GO:0044423"
"LIG_LYPXL_S_1"	"GO:0005829"
"LIG_LYPXL_S_1"	"GO:0000813"
"LIG_LYPXL_S_1"	"GO:0000815"
"LIG_LYPXL_S_1"	"GO:0097734"
"LIG_LYPXL_S_1"	"GO:0044419"
"LIG_LYPXL_S_1"	"GO:0019054"
"LIG_LYPXL_S_1"	"GO:0046755"
"LIG_LYPXL_S_1"	"GO:0005515"
"LIG_LYPXL_S_1"	"GO:1990562"
"LIG_LYPXL_S_1"	"GO:0019037"
"LIG_LYPXL_S_1"	"GO:0039702"
"LIG_LYPXL_S_1"	"GO:0016032"
"LIG_LYPXL_yS_3"	"GO:0005829"
"LIG_LYPXL_yS_3"	"GO:0005768"
"LIG_LYPXL_yS_3"	"GO:0005515"
"LIG_LYPXL_yS_3"	"GO:0036010"
"LIG_LYPXL_yS_3"	"GO:0016485"
"LIG_LYPXL_yS_3"	"GO:0009268"
"LIG_LYPXL_yS_3"	"GO:0010992"
"LIG_LYPXL_yS_3"	"GO:0007034"
"LIG_MAD2"	"GO:0005680"
"LIG_MAD2"	"GO:0007094"
"LIG_MAD2"	"GO:0005634"
"LIG_MAD2"	"GO:0005515"
"LIG_MLH1_MIPbox_1"	"GO:0006281"
"LIG_MLH1_MIPbox_1"	"GO:0006298"
"LIG_MLH1_MIPbox_1"	"GO:0032389"
"LIG_MLH1_MIPbox_1"	"GO:0005634"
"LIG_MLH1_MIPbox_1"	"GO:0005515"
"LIG_MSH2_SHIPbox_1"	"GO:0006281"
"LIG_MSH2_SHIPbox_1"	"GO:0006298"
"LIG_MSH2_SHIPbox_1"	"GO:0032301"
"LIG_MSH2_SHIPbox_1"	"GO:0005634"
"LIG_MSH2_SHIPbox_1"	"GO:0005515"
"LIG_MSH2_SHIPbox_1"	"GO:0032991"
"LIG_MSH2_SHIPbox_1"	"GO:0019904"
"LIG_MTR4_AIM_1"	"GO:0006397"
"LIG_MTR4_AIM_1"	"GO:0071027"
"LIG_MTR4_AIM_1"	"GO:0005634"
"LIG_MTR4_AIM_1"	"GO:0005515"
"LIG_MTR4_AIM_1"	"GO:0032991"
"LIG_MTR4_AIM_1"	"GO:0019904"
"LIG_MTR4_AIM_1"	"GO:0061013"
"LIG_MTR4_AIM_1"	"GO:0006401"
"LIG_MTR4_AIM_1"	"GO:0006364"
"LIG_MTR4_AIM_1"	"GO:0016076"
"LIG_MTR4_AIM_1"	"GO:0031499"
"LIG_MYND_1"	"GO:0005634"
"LIG_MYND_1"	"GO:0006350"
"LIG_MYND_1"	"GO:0003713"
"LIG_MYND_1"	"GO:0008134"
"LIG_MYND_1"	"GO:0008270"
"LIG_MYND_2"	"GO:0042826"
"LIG_MYND_2"	"GO:0000122"
"LIG_MYND_2"	"GO:0005634"
"LIG_MYND_2"	"GO:0017053"
"LIG_MYND_2"	"GO:0003714"
"LIG_MYND_2"	"GO:0008270"
"LIG_MYND_3"	"GO:0070389"
"LIG_MYND_3"	"GO:0005829"
"LIG_MYND_3"	"GO:0005634"
"LIG_MYND_3"	"GO:0019511"
"LIG_MYND_3"	"GO:0005515"
"LIG_MYND_3"	"GO:0006457"
"LIG_Menin_MBM1_1"	"GO:0006325"
"LIG_Menin_MBM1_1"	"GO:0051568"
"LIG_Menin_MBM1_1"	"GO:0044665"
"LIG_Menin_MBM1_1"	"GO:0000122"
"LIG_Menin_MBM1_1"	"GO:0005634"
"LIG_Menin_MBM1_1"	"GO:0045893"
"LIG_Menin_MBM1_1"	"GO:0005515"
"LIG_Menin_MBM1_1"	"GO:0065003"
"LIG_Menin_MBM1_1"	"GO:0032993"
"LIG_Menin_MBM1_1"	"GO:0042127"
"LIG_Menin_MBM1_1"	"GO:0071863"
"LIG_Menin_MBM1_1"	"GO:0017053"
"LIG_Menin_MBM1_1"	"GO:0035976"
"LIG_Menin_MBM1_1"	"GO:0005667"
"LIG_Menin_MBM1_1"	"GO:0045815"
"LIG_Mtr4_Air2_1"	"GO:0043629"
"LIG_Mtr4_Air2_1"	"GO:0071027"
"LIG_Mtr4_Air2_1"	"GO:0005730"
"LIG_Mtr4_Air2_1"	"GO:0005634"
"LIG_Mtr4_Air2_1"	"GO:0005515"
"LIG_Mtr4_Air2_1"	"GO:0030674"
"LIG_Mtr4_Air2_1"	"GO:0043631"
"LIG_Mtr4_Air2_1"	"GO:0006396"
"LIG_Mtr4_Air2_1"	"GO:0071025"
"LIG_Mtr4_Air2_1"	"GO:0031499"
"LIG_Mtr4_Trf4_1"	"GO:0071027"
"LIG_Mtr4_Trf4_1"	"GO:0005730"
"LIG_Mtr4_Trf4_1"	"GO:0005634"
"LIG_Mtr4_Trf4_1"	"GO:0005515"
"LIG_Mtr4_Trf4_1"	"GO:0030674"
"LIG_Mtr4_Trf4_1"	"GO:0043631"
"LIG_Mtr4_Trf4_1"	"GO:0071025"
"LIG_Mtr4_Trf4_1"	"GO:0031499"
"LIG_Mtr4_Trf4_2"	"GO:0071027"
"LIG_Mtr4_Trf4_2"	"GO:0005730"
"LIG_Mtr4_Trf4_2"	"GO:0005634"
"LIG_Mtr4_Trf4_2"	"GO:0005515"
"LIG_Mtr4_Trf4_2"	"GO:0030674"
"LIG_Mtr4_Trf4_2"	"GO:0043631"
"LIG_Mtr4_Trf4_2"	"GO:0006396"
"LIG_Mtr4_Trf4_2"	"GO:0071025"
"LIG_Mtr4_Trf4_2"	"GO:0031499"
"LIG_NBox_RRM_1"	"GO:0005634"
"LIG_NBox_RRM_1"	"GO:0006355"
"LIG_NBox_RRM_1"	"GO:0003723"
"LIG_NBox_RRM_1"	"GO:0003700"
"LIG_NRBOX"	"GO:0005634"
"LIG_NRBOX"	"GO:0045941"
"LIG_NRBOX"	"GO:0045449"
"LIG_NRBOX"	"GO:0003713"
"LIG_NRBOX"	"GO:0003712"
"LIG_NRBOX"	"GO:0008134"
"LIG_NRP_CendR_1"	"GO:0007411"
"LIG_NRP_CendR_1"	"GO:0016477"
"LIG_NRP_CendR_1"	"GO:0045499"
"LIG_NRP_CendR_1"	"GO:0009897"
"LIG_NRP_CendR_1"	"GO:0005576"
"LIG_NRP_CendR_1"	"GO:0005615"
"LIG_NRP_CendR_1"	"GO:0008083"
"LIG_NRP_CendR_1"	"GO:0008201"
"LIG_NRP_CendR_1"	"GO:0038191"
"LIG_NRP_CendR_1"	"GO:0045766"
"LIG_NRP_CendR_1"	"GO:0001938"
"LIG_NRP_CendR_1"	"GO:1901492"
"LIG_NRP_CendR_1"	"GO:0002092"
"LIG_NRP_CendR_1"	"GO:0043117"
"LIG_NRP_CendR_1"	"GO:0005515"
"LIG_NRP_CendR_1"	"GO:0006898"
"LIG_NRP_CendR_1"	"GO:0033623"
"LIG_NRP_CendR_1"	"GO:0005172"
"LIG_NRP_CendR_1"	"GO:0038084"
"LIG_NRP_CendR_1"	"GO:0038190"
"LIG_NRP_CendR_1"	"GO:0019062"
"LIG_Nrd1CID_NIM_1"	"GO:0071027"
"LIG_Nrd1CID_NIM_1"	"GO:0005730"
"LIG_Nrd1CID_NIM_1"	"GO:0005654"
"LIG_Nrd1CID_NIM_1"	"GO:0005634"
"LIG_Nrd1CID_NIM_1"	"GO:0004652"
"LIG_Nrd1CID_NIM_1"	"GO:0005515"
"LIG_Nrd1CID_NIM_1"	"GO:0043631"
"LIG_Nrd1CID_NIM_1"	"GO:0006396"
"LIG_Nrd1CID_NIM_1"	"GO:0031499"
"LIG_OCRL_FandH_1"	"GO:0005829"
"LIG_OCRL_FandH_1"	"GO:0005769"
"LIG_OCRL_FandH_1"	"GO:0007032"
"LIG_OCRL_FandH_1"	"GO:0010009"
"LIG_OCRL_FandH_1"	"GO:0005794"
"LIG_OCRL_FandH_1"	"GO:0005802"
"LIG_OCRL_FandH_1"	"GO:0035058"
"LIG_OCRL_FandH_1"	"GO:0006909"
"LIG_OCRL_FandH_1"	"GO:0005515"
"LIG_OCRL_FandH_1"	"GO:0001881"
"LIG_OCRL_FandH_1"	"GO:0055037"
"LIG_OCRL_FandH_1"	"GO:0090003"
"LIG_OCRL_FandH_1"	"GO:0042147"
"LIG_PALB2_WD40_1"	"GO:0033593"
"LIG_PALB2_WD40_1"	"GO:0003677"
"LIG_PALB2_WD40_1"	"GO:0000724"
"LIG_PALB2_WD40_1"	"GO:0005634"
"LIG_PALB2_WD40_1"	"GO:0005515"
"LIG_PALB2_WD40_1"	"GO:0006974"
"LIG_PAM2_1"	"GO:0005829"
"LIG_PAM2_1"	"GO:0017148"
"LIG_PAM2_1"	"GO:0000288"
"LIG_PAM2_1"	"GO:0045727"
"LIG_PAM2_1"	"GO:0019904"
"LIG_PAM2_1"	"GO:0016567"
"LIG_PAM2_2"	"GO:0005829"
"LIG_PAM2_2"	"GO:0017148"
"LIG_PAM2_2"	"GO:0000288"
"LIG_PAM2_2"	"GO:0019904"
"LIG_PAM2_2"	"GO:0030529"
"LIG_PCNA_APIM_2"	"GO:0103053"
"LIG_PCNA_APIM_2"	"GO:0005524"
"LIG_PCNA_APIM_2"	"GO:0006307"
"LIG_PCNA_APIM_2"	"GO:0080111"
"LIG_PCNA_APIM_2"	"GO:0003678"
"LIG_PCNA_APIM_2"	"GO:0006281"
"LIG_PCNA_APIM_2"	"GO:0043596"
"LIG_PCNA_APIM_2"	"GO:0005654"
"LIG_PCNA_APIM_2"	"GO:0005634"
"LIG_PCNA_PIPBox_1"	"GO:0003684"
"LIG_PCNA_PIPBox_1"	"GO:0003886"
"LIG_PCNA_PIPBox_1"	"GO:0003887"
"LIG_PCNA_PIPBox_1"	"GO:0006306"
"LIG_PCNA_PIPBox_1"	"GO:0006281"
"LIG_PCNA_PIPBox_1"	"GO:0006260"
"LIG_PCNA_PIPBox_1"	"GO:0043596"
"LIG_PCNA_PIPBox_1"	"GO:0005634"
"LIG_PCNA_TLS_4"	"GO:0034644"
"LIG_PCNA_TLS_4"	"GO:0003684"
"LIG_PCNA_TLS_4"	"GO:0003887"
"LIG_PCNA_TLS_4"	"GO:0006281"
"LIG_PCNA_TLS_4"	"GO:0006260"
"LIG_PCNA_TLS_4"	"GO:0042276"
"LIG_PCNA_TLS_4"	"GO:0046872"
"LIG_PCNA_TLS_4"	"GO:0016604"
"LIG_PCNA_TLS_4"	"GO:0005654"
"LIG_PCNA_TLS_4"	"GO:0005634"
"LIG_PCNA_TLS_4"	"GO:0006974"
"LIG_PCNA_TLS_4"	"GO:0019985"
"LIG_PCNA_yPIPBox_3"	"GO:1904162"
"LIG_PCNA_yPIPBox_3"	"GO:0017108"
"LIG_PCNA_yPIPBox_3"	"GO:0005524"
"LIG_PCNA_yPIPBox_3"	"GO:0006284"
"LIG_PCNA_yPIPBox_3"	"GO:0003684"
"LIG_PCNA_yPIPBox_3"	"GO:0043625"
"LIG_PCNA_yPIPBox_3"	"GO:0006277"
"LIG_PCNA_yPIPBox_3"	"GO:0003906"
"LIG_PCNA_yPIPBox_3"	"GO:0003677"
"LIG_PCNA_yPIPBox_3"	"GO:0003689"
"LIG_PCNA_yPIPBox_3"	"GO:0008094"
"LIG_PCNA_yPIPBox_3"	"GO:0003887"
"LIG_PCNA_yPIPBox_3"	"GO:0003678"
"LIG_PCNA_yPIPBox_3"	"GO:0032135"
"LIG_PCNA_yPIPBox_3"	"GO:0006310"
"LIG_PCNA_yPIPBox_3"	"GO:0006281"
"LIG_PCNA_yPIPBox_3"	"GO:0006260"
"LIG_PCNA_yPIPBox_3"	"GO:0006335"
"LIG_PCNA_yPIPBox_3"	"GO:0043137"
"LIG_PCNA_yPIPBox_3"	"GO:0006271"
"LIG_PCNA_yPIPBox_3"	"GO:1904161"
"LIG_PCNA_yPIPBox_3"	"GO:0004520"
"LIG_PCNA_yPIPBox_3"	"GO:0030983"
"LIG_PCNA_yPIPBox_3"	"GO:0006298"
"LIG_PCNA_yPIPBox_3"	"GO:0032300"
"LIG_PCNA_yPIPBox_3"	"GO:0043596"
"LIG_PCNA_yPIPBox_3"	"GO:0006295"
"LIG_PCNA_yPIPBox_3"	"GO:0005634"
"LIG_PCNA_yPIPBox_3"	"GO:0004844"
"LIG_PDZ_Class_1"	"GO:0005829"
"LIG_PDZ_Class_1"	"GO:0009898"
"LIG_PDZ_Class_1"	"GO:0030165"
"LIG_PDZ_Class_1"	"GO:0005515"
"LIG_PDZ_Class_1"	"GO:0019904"
"LIG_PDZ_Class_1"	"GO:0007165"
"LIG_PDZ_Class_2"	"GO:0005829"
"LIG_PDZ_Class_2"	"GO:0009898"
"LIG_PDZ_Class_2"	"GO:0030165"
"LIG_PDZ_Class_2"	"GO:0005515"
"LIG_PDZ_Class_2"	"GO:0019904"
"LIG_PDZ_Class_2"	"GO:0007165"
"LIG_PDZ_Class_3"	"GO:0005829"
"LIG_PDZ_Class_3"	"GO:0009898"
"LIG_PDZ_Class_3"	"GO:0030165"
"LIG_PDZ_Class_3"	"GO:0005515"
"LIG_PDZ_Class_3"	"GO:0019904"
"LIG_PDZ_Class_3"	"GO:0007165"
"LIG_PDZ_Wminus1_1"	"GO:0098609"
"LIG_PDZ_Wminus1_1"	"GO:0005911"
"LIG_PDZ_Wminus1_1"	"GO:0005829"
"LIG_PDZ_Wminus1_1"	"GO:0035329"
"LIG_PDZ_Wminus1_1"	"GO:0009898"
"LIG_PDZ_Wminus1_1"	"GO:0030165"
"LIG_PDZ_Wminus1_1"	"GO:0005515"
"LIG_PDZ_Wminus1_1"	"GO:0019904"
"LIG_PDZ_Wminus1_1"	"GO:0048167"
"LIG_PDZ_Wminus1_1"	"GO:0007165"
"LIG_PDZ_Wminus1_1"	"GO:0045202"
"LIG_PDZ_Wminus1_1"	"GO:0070160"
"LIG_PDZ_Wminus1_1"	"GO:0016055"
"LIG_PROFILIN_1"	"GO:0003779"
"LIG_PROFILIN_1"	"GO:0015629"
"LIG_PROFILIN_1"	"GO:0030041"
"LIG_PROFILIN_1"	"GO:0007010"
"LIG_PROFILIN_1"	"GO:0005829"
"LIG_PROFILIN_1"	"GO:0005522"
"LIG_PROFILIN_1"	"GO:0051493"
"LIG_PTAP_UEV_1"	"GO:0005829"
"LIG_PTAP_UEV_1"	"GO:0000813"
"LIG_PTAP_UEV_1"	"GO:0044419"
"LIG_PTAP_UEV_1"	"GO:0046755"
"LIG_PTAP_UEV_1"	"GO:0005634"
"LIG_PTAP_UEV_1"	"GO:0015031"
"LIG_PTAP_UEV_1"	"GO:0043162"
"LIG_PTB_Apo_2"	"GO:0007155"
"LIG_PTB_Apo_2"	"GO:0016044"
"LIG_PTB_Apo_2"	"GO:0016023"
"LIG_PTB_Apo_2"	"GO:0005829"
"LIG_PTB_Apo_2"	"GO:0008305"
"LIG_PTB_Apo_2"	"GO:0009898"
"LIG_PTB_Apo_2"	"GO:0005515"
"LIG_PTB_Apo_2"	"GO:0019904"
"LIG_PTB_Apo_2"	"GO:0051425"
"LIG_PTB_Apo_2"	"GO:0043235"
"LIG_PTB_Apo_2"	"GO:0030334"
"LIG_PTB_Apo_2"	"GO:0007169"
"LIG_PTB_Phospho_1"	"GO:0007155"
"LIG_PTB_Phospho_1"	"GO:0016044"
"LIG_PTB_Phospho_1"	"GO:0016023"
"LIG_PTB_Phospho_1"	"GO:0005829"
"LIG_PTB_Phospho_1"	"GO:0008305"
"LIG_PTB_Phospho_1"	"GO:0009898"
"LIG_PTB_Phospho_1"	"GO:0005515"
"LIG_PTB_Phospho_1"	"GO:0019904"
"LIG_PTB_Phospho_1"	"GO:0051425"
"LIG_PTB_Phospho_1"	"GO:0043235"
"LIG_PTB_Phospho_1"	"GO:0030334"
"LIG_PTB_Phospho_1"	"GO:0007169"
"LIG_Pex14_1"	"GO:0005829"
"LIG_Pex14_1"	"GO:0020015"
"LIG_Pex14_1"	"GO:0005777"
"LIG_Pex14_1"	"GO:0016558"
"LIG_Pex14_1"	"GO:0000268"
"LIG_Pex14_1"	"GO:0005052"
"LIG_Pex14_1"	"GO:0005515"
"LIG_Pex14_1"	"GO:0006625"
"LIG_Pex14_2"	"GO:0005829"
"LIG_Pex14_2"	"GO:0020015"
"LIG_Pex14_2"	"GO:0015919"
"LIG_Pex14_2"	"GO:0005777"
"LIG_Pex14_2"	"GO:0016558"
"LIG_Pex14_2"	"GO:0033328"
"LIG_Pex14_2"	"GO:0000268"
"LIG_Pex14_2"	"GO:0005052"
"LIG_Pex14_2"	"GO:0005515"
"LIG_Pex14_2"	"GO:0006625"
"LIG_Pex14_3"	"GO:0005829"
"LIG_Pex14_3"	"GO:0019899"
"LIG_Pex14_3"	"GO:0005622"
"LIG_Pex14_3"	"GO:0005777"
"LIG_Pex14_3"	"GO:0016560"
"LIG_Pex14_3"	"GO:0000268"
"LIG_Pex14_3"	"GO:0005052"
"LIG_Pex14_3"	"GO:0045046"
"LIG_Pex14_3"	"GO:0047485"
"LIG_Pex14_3"	"GO:0006625"
"LIG_Pex14_4"	"GO:0005829"
"LIG_Pex14_4"	"GO:0019899"
"LIG_Pex14_4"	"GO:0005622"
"LIG_Pex14_4"	"GO:0005777"
"LIG_Pex14_4"	"GO:0016560"
"LIG_Pex14_4"	"GO:0000268"
"LIG_Pex14_4"	"GO:0005052"
"LIG_Pex14_4"	"GO:0045046"
"LIG_Pex14_4"	"GO:0047485"
"LIG_Pex14_4"	"GO:0006625"
"LIG_Pex3_1"	"GO:0005829"
"LIG_Pex3_1"	"GO:0020015"
"LIG_Pex3_1"	"GO:0046860"
"LIG_Pex3_1"	"GO:0015919"
"LIG_Pex3_1"	"GO:0005777"
"LIG_Pex3_1"	"GO:0005778"
"LIG_Pex3_1"	"GO:0033328"
"LIG_Pex3_1"	"GO:0000268"
"LIG_Pex3_1"	"GO:0005515"
"LIG_Pex3_1"	"GO:0045046"
"LIG_Pex3_1"	"GO:0006625"
"LIG_RBL1_LxSxE_2"	"GO:0070176"
"LIG_RBL1_LxSxE_2"	"GO:0070314"
"LIG_RBL1_LxSxE_2"	"GO:0005654"
"LIG_RBL1_LxSxE_2"	"GO:0005634"
"LIG_RBL1_LxSxE_2"	"GO:0005515"
"LIG_RBL1_LxSxE_2"	"GO:0051726"
"LIG_RBL1_LxSxE_2"	"GO:1903450"
"LIG_RBL1_LxSxE_2"	"GO:0006355"
"LIG_RB_LxCxE_1"	"GO:0008283"
"LIG_RB_LxCxE_1"	"GO:0000785"
"LIG_RB_LxCxE_1"	"GO:0005634"
"LIG_RB_LxCxE_1"	"GO:0035189"
"LIG_RB_LxCxE_1"	"GO:0051726"
"LIG_RB_LxCxE_1"	"GO:0001558"
"LIG_RB_LxCxE_1"	"GO:0003714"
"LIG_RB_LxCxE_1"	"GO:0003700"
"LIG_RB_LxCxE_1"	"GO:0030528"
"LIG_RB_LxCxE_1"	"GO:0140110"
"LIG_RB_LxCxE_1"	"GO:0016032"
"LIG_RB_pABgroove_1"	"GO:0006915"
"LIG_RB_pABgroove_1"	"GO:0005634"
"LIG_RB_pABgroove_1"	"GO:0008284"
"LIG_RB_pABgroove_1"	"GO:0005515"
"LIG_RB_pABgroove_1"	"GO:0035189"
"LIG_RB_pABgroove_1"	"GO:0051726"
"LIG_RB_pABgroove_1"	"GO:0045449"
"LIG_RB_pABgroove_1"	"GO:0005667"
"LIG_RB_pABgroove_1"	"GO:0019048"
"LIG_REV1ctd_RIR_1"	"GO:0003684"
"LIG_REV1ctd_RIR_1"	"GO:0006281"
"LIG_REV1ctd_RIR_1"	"GO:0005654"
"LIG_REV1ctd_RIR_1"	"GO:0005634"
"LIG_REV1ctd_RIR_1"	"GO:0005515"
"LIG_REV1ctd_RIR_1"	"GO:0006974"
"LIG_REV1ctd_RIR_1"	"GO:0019985"
"LIG_RPA_C_Plants"	"GO:0006281"
"LIG_RPA_C_Plants"	"GO:0006260"
"LIG_RPA_C_Plants"	"GO:0005662"
"LIG_RPA_C_Plants"	"GO:0000724"
"LIG_RPA_C_Plants"	"GO:0005654"
"LIG_RPA_C_Plants"	"GO:0006289"
"LIG_RPA_C_Plants"	"GO:0005634"
"LIG_RPA_C_Plants"	"GO:0016605"
"LIG_RPA_C_Plants"	"GO:0005515"
"LIG_RPA_C_Plants"	"GO:0003697"
"LIG_RPA_C_Plants"	"GO:0000723"
"LIG_RPA_C_Plants"	"GO:0000722"
"LIG_RPA_C_Vert"	"GO:0006281"
"LIG_RPA_C_Vert"	"GO:0006260"
"LIG_RPA_C_Vert"	"GO:0005662"
"LIG_RPA_C_Vert"	"GO:0000724"
"LIG_RPA_C_Vert"	"GO:0005654"
"LIG_RPA_C_Vert"	"GO:0006289"
"LIG_RPA_C_Vert"	"GO:0005634"
"LIG_RPA_C_Vert"	"GO:0016605"
"LIG_RPA_C_Vert"	"GO:0005515"
"LIG_RPA_C_Vert"	"GO:0003697"
"LIG_RPA_C_Vert"	"GO:0000723"
"LIG_RPA_C_Vert"	"GO:0000722"
"LIG_RRM_PRI_1"	"GO:0030530"
"LIG_RRM_PRI_1"	"GO:0006376"
"LIG_RRM_PRI_1"	"GO:0048025"
"LIG_RRM_PRI_1"	"GO:0005634"
"LIG_RRM_PRI_1"	"GO:0019904"
"LIG_Rrp6Rrp47_Mtr4_1"	"GO:0034459"
"LIG_Rrp6Rrp47_Mtr4_1"	"GO:0005634"
"LIG_Rrp6Rrp47_Mtr4_1"	"GO:0055114"
"LIG_Rrp6Rrp47_Mtr4_1"	"GO:0006396"
"LIG_Rrp6Rrp47_Mtr4_1"	"GO:0031499"
"LIG_RuBisCO_WRxxL_1"	"GO:0015977"
"LIG_RuBisCO_WRxxL_1"	"GO:0009507"
"LIG_RuBisCO_WRxxL_1"	"GO:0009570"
"LIG_RuBisCO_WRxxL_1"	"GO:0070925"
"LIG_RuBisCO_WRxxL_1"	"GO:0009853"
"LIG_RuBisCO_WRxxL_1"	"GO:0015979"
"LIG_RuBisCO_WRxxL_1"	"GO:0005515"
"LIG_RuBisCO_WRxxL_1"	"GO:0044877"
"LIG_RuBisCO_WRxxL_1"	"GO:1990732"
"LIG_RuBisCO_WRxxL_1"	"GO:1902115"
"LIG_SH2_CRK"	"GO:0015629"
"LIG_SH2_CRK"	"GO:0007155"
"LIG_SH2_CRK"	"GO:0030154"
"LIG_SH2_CRK"	"GO:0007166"
"LIG_SH2_CRK"	"GO:0005829"
"LIG_SH2_CRK"	"GO:0018108"
"LIG_SH2_CRK"	"GO:0030335"
"LIG_SH2_CRK"	"GO:0005515"
"LIG_SH2_CRK"	"GO:0032956"
"LIG_SH2_CRK"	"GO:0005070"
"LIG_SH2_CRK"	"GO:0007165"
"LIG_SH2_GRB2like"	"GO:0008283"
"LIG_SH2_GRB2like"	"GO:0005829"
"LIG_SH2_GRB2like"	"GO:0005769"
"LIG_SH2_GRB2like"	"GO:0070851"
"LIG_SH2_GRB2like"	"GO:0018108"
"LIG_SH2_GRB2like"	"GO:0008284"
"LIG_SH2_GRB2like"	"GO:0005515"
"LIG_SH2_GRB2like"	"GO:0042169"
"LIG_SH2_GRB2like"	"GO:0005070"
"LIG_SH2_GRB2like"	"GO:0007165"
"LIG_SH2_GRB2like"	"GO:0031295"
"LIG_SH2_GRB2like"	"GO:0050852"
"LIG_SH2_GRB2like"	"GO:0005069"
"LIG_SH2_GRB2like"	"GO:0007169"
"LIG_SH2_NCK_1"	"GO:0015629"
"LIG_SH2_NCK_1"	"GO:0075520"
"LIG_SH2_NCK_1"	"GO:0005829"
"LIG_SH2_NCK_1"	"GO:0070851"
"LIG_SH2_NCK_1"	"GO:0020002"
"LIG_SH2_NCK_1"	"GO:0008286"
"LIG_SH2_NCK_1"	"GO:0009898"
"LIG_SH2_NCK_1"	"GO:0009405"
"LIG_SH2_NCK_1"	"GO:0030838"
"LIG_SH2_NCK_1"	"GO:0005515"
"LIG_SH2_NCK_1"	"GO:0042169"
"LIG_SH2_NCK_1"	"GO:0005070"
"LIG_SH2_NCK_1"	"GO:0007165"
"LIG_SH2_NCK_1"	"GO:0050852"
"LIG_SH2_NCK_1"	"GO:0048010"
"LIG_SH2_PTP2"	"GO:0005829"
"LIG_SH2_PTP2"	"GO:0007173"
"LIG_SH2_PTP2"	"GO:0008286"
"LIG_SH2_PTP2"	"GO:0042169"
"LIG_SH2_SFK_2"	"GO:0005829"
"LIG_SH2_SFK_2"	"GO:0009898"
"LIG_SH2_SFK_2"	"GO:0005886"
"LIG_SH2_SFK_2"	"GO:0005515"
"LIG_SH2_SFK_2"	"GO:0007346"
"LIG_SH2_SFK_2"	"GO:0042169"
"LIG_SH2_SFK_2"	"GO:0023052"
"LIG_SH2_SFK_2"	"GO:0007165"
"LIG_SH2_SFK_CTail_3"	"GO:0030154"
"LIG_SH2_SFK_CTail_3"	"GO:0005829"
"LIG_SH2_SFK_CTail_3"	"GO:0009898"
"LIG_SH2_SFK_CTail_3"	"GO:0005886"
"LIG_SH2_SFK_CTail_3"	"GO:0005515"
